transaction_id,transaction_date,year,month,year_month,customer_id,region,category,product,quantity,unit_price,discount,sales,cost,profit,profit_margin,payment_method,sales_channel,returned
TXN-000166,2025-01-12,2025,1,2025-01,CUST-02287,North,Electronics,Printer,4,201.99,0.0915,734.03,514.7,219.33,0.2988,Bank Transfer,Marketplace,No
TXN-000167,2023-10-20,2023,10,2023-10,CUST-00863,South,Furniture,Desk,3,341.06,0.2743,742.52,648.07,94.45,0.1272,Upi,Online,No
TXN-000168,2023-06-02,2023,6,2023-06,CUST-00236,North,Office Supplies,Pens,4,4.09,0.1984,13.11,13.58,-0.47,-0.0359,Bank Transfer,Online,No
TXN-000169,2023-11-01,2023,11,2023-11,CUST-02108,West,Electronics,Tablet,3,435.16,0.2753,946.08,945.9,0.18,0.0002,Bank Transfer,Store,No
TXN-000170,2023-01-21,2023,1,2023-01,CUST-01051,East,Furniture,Cabinet,14,240.72,0.0503,3200.56,1996.93,1203.63,0.3761,Upi,Store,No
TXN-000171,2023-04-07,2023,4,2023-04,CUST-00745,South,Accessories,Webcam,7,70.83,0.2303,381.62,399.3,-17.68,-0.0463,Upi,Marketplace,No
TXN-000172,2023-03-24,2023,3,2023-03,CUST-01985,East,Electronics,Tablet,8,408.43,0.1247,2859.99,2295.19,564.8,0.1975,Upi,Online,No
TXN-000173,2024-12-04,2024,12,2024-12,CUST-01206,East,Accessories,Webcam,9,66.55,0.0833,549.06,444.18,104.88,0.191,Cash,Online,No
TXN-000174,2024-10-20,2024,10,2024-10,CUST-00800,West,Electronics,Monitor,3,258.16,0.1187,682.55,495.63,186.92,0.2739,Debit Card,Online,No
TXN-000175,2024-09-27,2024,9,2024-09,CUST-00992,North,Electronics,Tablet,14,436.19,0.243,4622.74,4420.93,201.81,0.0437,Bank Transfer,Online,No
TXN-000176,2024-02-26,2024,2,2024-02,CUST-02324,North,Electronics,Laptop,6,885.93,0.0836,4871.2,3991.12,880.08,0.1807,Upi,Store,No
TXN-000177,2024-10-15,2024,10,2024-10,CUST-00757,North,Accessories,Mouse,8,25.29,0.1473,172.52,132.9,39.62,0.2297,Cash,Marketplace,No
TXN-000178,2023-05-28,2023,5,2023-05,CUST-02337,South,Office Supplies,Stapler,4,9.25,0.0144,36.47,30.23,6.24,0.1711,Bank Transfer,Online,No
TXN-000179,2025-04-01,2025,4,2025-04,CUST-01474,South,Office Supplies,Paper Pack,5,10.94,0.0808,50.28,43.78,6.5,0.1293,Bank Transfer,Online,No
TXN-000180,2024-01-04,2024,1,2024-01,CUST-00143,North,Furniture,Cabinet,3,221.45,0.0617,623.36,518.87,104.49,0.1676,Debit Card,Store,No
TXN-000181,2025-05-05,2025,5,2025-05,CUST-00283,South,Accessories,USB Hub,8,36.88,0.1247,258.25,176.38,81.87,0.317,Credit Card,Online,No
TXN-000182,2023-05-19,2023,5,2023-05,CUST-01542,South,Office Supplies,Stapler,14,8.4,0.1254,102.85,77.84,25.01,0.2432,Debit Card,Store,No
TXN-000183,2024-03-29,2024,3,2024-03,CUST-00343,North,Office Supplies,Pens,1,4.05,0.0675,3.78,2.25,1.53,0.4048,Cash,Marketplace,Yes
TXN-000184,2024-09-27,2024,9,2024-09,CUST-00364,West,Office Supplies,Pens,7,4.02,0.1215,24.72,18.91,5.81,0.235,Debit Card,Store,Yes
TXN-000185,2024-03-28,2024,3,2024-03,CUST-01158,East,Office Supplies,Stapler,6,8.92,0.1597,44.97,35.95,9.02,0.2006,Debit Card,Marketplace,No
TXN-000186,2024-02-11,2024,2,2024-02,CUST-01103,South,Office Supplies,Paper Pack,10,12.65,0.1165,111.76,76.42,35.34,0.3162,Debit Card,Online,No
TXN-000187,2023-06-01,2023,6,2023-06,CUST-02354,South,Electronics,Tablet,11,427.63,0.1522,3987.99,3432.32,555.67,0.1393,Debit Card,Store,No
TXN-000188,2023-12-14,2023,12,2023-12,CUST-02245,South,Accessories,Keyboard,13,49.73,0.1523,548.03,412.81,135.22,0.2467,Credit Card,Online,No
TXN-000189,2023-08-06,2023,8,2023-08,CUST-02325,West,Electronics,Monitor,4,270.74,0.2175,847.42,926.49,-79.07,-0.0933,Cash,Marketplace,No
TXN-000190,2023-10-02,2023,10,2023-10,CUST-00184,East,Accessories,Mouse,3,23.99,0.0867,65.73,46.11,19.62,0.2985,Upi,Online,No
TXN-000191,2024-09-15,2024,9,2024-09,CUST-02010,South,Furniture,Office Chair,7,160.36,0.2691,820.45,733.05,87.4,0.1065,Cash,Store,No
TXN-000192,2024-07-28,2024,7,2024-07,CUST-02344,West,Electronics,Laptop,2,900.47,0.0583,1695.95,1061.87,634.08,0.3739,Debit Card,Online,No
TXN-000193,2024-07-07,2024,7,2024-07,CUST-01530,West,Furniture,Cabinet,7,208.18,0.0764,1345.93,1134.54,211.39,0.1571,Upi,Store,No
TXN-000194,2023-11-26,2023,11,2023-11,CUST-02487,West,Office Supplies,Stapler,4,8.74,0.0317,33.85,25.7,8.15,0.2408,Upi,Store,No
TXN-000195,2025-05-25,2025,5,2025-05,CUST-02008,North,Furniture,Office Chair,5,184.23,0.2757,667.19,581.74,85.45,0.1281,Bank Transfer,Store,No
TXN-000196,2023-03-21,2023,3,2023-03,CUST-01676,North,Accessories,USB Hub,10,34.79,0.0917,316.0,225.37,90.63,0.2868,Upi,Online,No
TXN-000197,2023-11-09,2023,11,2023-11,CUST-01015,East,Office Supplies,Stapler,3,8.55,0.1402,22.05,15.72,6.33,0.2871,Cash,Online,No
TXN-000198,2023-04-18,2023,4,2023-04,CUST-00891,South,Electronics,Printer,6,193.31,0.2278,895.64,706.94,188.7,0.2107,Debit Card,Online,No
TXN-000199,2023-11-06,2023,11,2023-11,CUST-00988,East,Office Supplies,Folders,10,5.64,0.1236,49.43,35.43,14.0,0.2832,Debit Card,Marketplace,No
TXN-000200,2025-05-27,2025,5,2025-05,CUST-00628,West,Office Supplies,Notebook,7,7.31,0.0797,47.09,42.03,5.06,0.1075,Credit Card,Store,No
TXN-000201,2023-12-01,2023,12,2023-12,CUST-01447,South,Accessories,Webcam,12,69.29,0.011000000000000001,822.33,461.73,360.6,0.4385,Bank Transfer,Store,No
TXN-000202,2025-04-08,2025,4,2025-04,CUST-01082,South,Furniture,Conference Table,1,573.82,0.1774,472.02,338.9,133.12,0.282,Credit Card,Online,No
TXN-000203,2024-03-27,2024,3,2024-03,CUST-00744,South,Accessories,Keyboard,6,48.93,0.1415,252.04,173.87,78.17,0.3101,Bank Transfer,Marketplace,Yes
TXN-000204,2024-09-30,2024,9,2024-09,CUST-00450,South,Electronics,Tablet,1,410.28,0.0639,384.06,306.23,77.83,0.2027,Credit Card,Store,No
TXN-000205,2024-02-22,2024,2,2024-02,CUST-01291,East,Office Supplies,Notebook,1,7.59,0.0715,7.05,6.25,0.8,0.1135,Credit Card,Store,No
TXN-000206,2023-08-31,2023,8,2023-08,CUST-00051,East,Office Supplies,Paper Pack,6,12.26,0.0469,70.11,47.22,22.89,0.3265,Upi,Store,No
TXN-000207,2024-11-27,2024,11,2024-11,CUST-00934,South,Furniture,Conference Table,4,617.38,0.1182,2177.62,1670.28,507.34,0.233,Cash,Store,No
TXN-000208,2025-06-02,2025,6,2025-06,CUST-00157,East,Electronics,Headphones,3,105.2,0.21,249.32,190.08,59.24,0.2376,Debit Card,Online,No
TXN-000209,2023-08-29,2023,8,2023-08,CUST-00839,East,Office Supplies,Paper Pack,14,12.62,0.1287,153.94,109.45,44.49,0.289,Upi,Store,No
TXN-000210,2024-12-11,2024,12,2024-12,CUST-01659,East,Furniture,Conference Table,12,547.76,0.1699,5456.35,4565.46,890.89,0.1633,Bank Transfer,Online,No
TXN-000211,2023-08-27,2023,8,2023-08,CUST-01595,North,Electronics,Monitor,7,214.8,0.0183,1476.08,1235.07,241.01,0.1633,Debit Card,Online,No
TXN-000212,2024-10-15,2024,10,2024-10,CUST-00052,East,Electronics,Monitor,14,228.41,0.3197,2175.42,2557.26,-381.84,-0.1755,Credit Card,Marketplace,No
TXN-000213,2024-12-20,2024,12,2024-12,CUST-01771,East,Office Supplies,Pens,2,3.84,0.1506,6.52,5.68,0.84,0.1288,Debit Card,Marketplace,Yes
TXN-000214,2024-02-14,2024,2,2024-02,CUST-00754,South,Electronics,Headphones,13,82.78,0.2421,815.61,776.6,39.01,0.0478,Cash,Marketplace,No
TXN-000215,2024-11-03,2024,11,2024-11,CUST-01190,East,Furniture,Desk,13,304.23,0.2592,2929.86,2970.02,-40.16,-0.0137,Upi,Store,No
TXN-000216,2023-09-06,2023,9,2023-09,CUST-01691,West,Accessories,Keyboard,7,55.14,0.0561,364.33,261.29,103.04,0.2828,Credit Card,Online,No
TXN-000217,2023-03-14,2023,3,2023-03,CUST-00091,North,Electronics,Stapler,10,8.59,0.2205,66.96,57.47,9.49,0.1417,Debit Card,Marketplace,No
TXN-000218,2023-03-29,2023,3,2023-03,CUST-00437,East,Office Supplies,Paper Pack,5,12.27,0.1222,53.85,44.42,9.43,0.1751,Upi,Online,No
TXN-000219,2024-02-12,2024,2,2024-02,CUST-00414,West,Furniture,Office Chair,14,171.24,0.06,2253.52,1360.53,892.99,0.3963,Upi,Online,No
TXN-000220,2025-04-03,2025,4,2025-04,CUST-00831,West,Electronics,Laptop,7,798.19,0.0927,5069.38,4641.46,427.92,0.0844,Credit Card,Marketplace,No
TXN-000221,2023-04-27,2023,4,2023-04,CUST-00040,South,Furniture,Desk,4,363.72,0.1546,1229.96,1060.08,169.88,0.1381,Upi,Online,No
TXN-000222,2024-02-20,2024,2,2024-02,CUST-00079,East,Electronics,Laptop,2,847.75,0.152,1437.78,1230.05,207.73,0.1445,Bank Transfer,Marketplace,No
TXN-000223,2024-10-04,2024,10,2024-10,CUST-01281,West,Electronics,Laptop,10,857.62,0.2597,6348.96,5840.65,508.31,0.0801,Cash,Store,No
TXN-000224,2023-07-04,2023,7,2023-07,CUST-00282,East,Electronics,Headphones,14,101.42,0.0406,1362.23,1165.04,197.19,0.1448,Credit Card,Online,No
TXN-000225,2024-10-20,2024,10,2024-10,CUST-01089,North,Office Supplies,Pens,10,4.28,0.1238,37.5,24.74,12.76,0.3403,Cash,Store,No
TXN-000226,2023-10-07,2023,10,2023-10,CUST-00565,North,Electronics,Laptop,10,825.11,0.1672,6871.52,5896.75,974.77,0.1419,Cash,Store,No
TXN-000227,2025-01-07,2025,1,2025-01,CUST-02489,West,Electronics,Monitor,12,281.76,0.1247,2959.49,2198.37,761.12,0.2572,Cash,Online,No
TXN-000228,2024-06-12,2024,6,2024-06,CUST-00316,South,Accessories,USB Hub,5,94.29,0.0236,460.32,104.56,355.76,0.7729,Bank Transfer,Store,No
TXN-000229,2024-05-13,2024,5,2024-05,CUST-01201,North,Electronics,Printer,5,227.07,0.1008,1020.91,915.19,105.72,0.1036,Cash,Online,No
TXN-000230,2023-06-11,2023,6,2023-06,CUST-01181,South,Office Supplies,Folders,11,5.41,0.0314,57.64,46.6,11.04,0.1915,Cash,Marketplace,No
TXN-000231,2024-02-27,2024,2,2024-02,CUST-01847,West,Electronics,Desk,10,312.15,0.35,2028.98,2373.88,-344.9,-0.17,Bank Transfer,Store,No
TXN-000232,2025-02-20,2025,2,2025-02,CUST-00318,South,Office Supplies,Folders,4,6.11,0.1098,21.76,14.71,7.05,0.324,Cash,Online,Yes
TXN-000233,2023-01-18,2023,1,2023-01,CUST-02412,West,Electronics,Tablet,1,432.12,0.0978,389.86,333.18,56.68,0.1454,Cash,Store,No
TXN-000234,2024-11-22,2024,11,2024-11,CUST-00763,East,Electronics,Monitor,11,242.45,0.35,1733.52,1746.8,-13.28,-0.0077,Credit Card,Online,No
TXN-000235,2024-03-25,2024,3,2024-03,CUST-00088,West,Accessories,Webcam,13,60.77,0.0543,747.11,588.92,158.19,0.2117,Bank Transfer,Online,No
TXN-000236,2024-10-18,2024,10,2024-10,CUST-01809,West,Furniture,Office Chair,6,186.63,0.1907,906.24,799.87,106.37,0.1174,Cash,Online,No
TXN-000237,2024-08-27,2024,8,2024-08,CUST-01356,North,Electronics,Tablet,12,413.05,0.327,3335.79,3163.34,172.45,0.0517,Cash,Marketplace,No
TXN-000238,2024-01-30,2024,1,2024-01,CUST-01635,East,Furniture,Bookshelf,13,145.31,0.091,1717.13,1279.64,437.49,0.2548,Credit Card,Marketplace,No
TXN-000239,2023-10-09,2023,10,2023-10,CUST-02279,North,Furniture,Bookshelf,10,169.85,0.0212,1662.49,1147.28,515.21,0.3099,Bank Transfer,Store,No
TXN-000240,2024-07-26,2024,7,2024-07,CUST-00958,West,Electronics,Laptop,14,830.08,0.0732,10770.45,8237.7,2532.75,0.2352,Credit Card,Online,No
TXN-000241,2023-05-08,2023,5,2023-05,CUST-02270,South,Office Supplies,Notebook,14,7.67,0.0279,104.38,86.16,18.22,0.1746,Credit Card,Store,Yes
TXN-000242,2024-06-16,2024,6,2024-06,CUST-02328,East,Furniture,Desk,5,273.92,0.1494,1164.98,960.24,204.74,0.1757,Cash,Online,No
TXN-000243,2023-03-28,2023,3,2023-03,CUST-01370,West,Office Supplies,Folders,13,5.48,0.0603,66.94,60.0,6.94,0.1037,Bank Transfer,Marketplace,No
TXN-000244,2024-08-15,2024,8,2024-08,CUST-01969,North,Accessories,Webcam,8,74.9,0.179,491.94,412.7,79.24,0.1611,Cash,Online,No
TXN-000245,2024-07-27,2024,7,2024-07,CUST-00085,West,Furniture,Bookshelf,6,141.29,0.036,817.22,680.25,136.97,0.1676,Bank Transfer,Online,No
TXN-000246,2023-03-19,2023,3,2023-03,CUST-01518,North,Accessories,USB Hub,4,36.76,0.134,127.34,100.36,26.98,0.2119,Debit Card,Online,No
TXN-000247,2024-11-21,2024,11,2024-11,CUST-00202,South,Furniture,Bookshelf,10,134.49,0.1758,1108.47,981.48,126.99,0.1146,Credit Card,Marketplace,No
TXN-000248,2024-01-15,2024,1,2024-01,CUST-01092,South,Furniture,Desk,12,297.75,0.1247,3127.45,2301.2,826.25,0.2642,Bank Transfer,Store,No
TXN-000249,2024-12-18,2024,12,2024-12,CUST-01875,South,Office Supplies,Folders,3,5.57,0.0133,16.49,14.11,2.38,0.1443,Debit Card,Marketplace,No
TXN-000250,2023-02-07,2023,2,2023-02,CUST-00151,East,Office Supplies,Paper Pack,7,12.46,0.1625,73.05,59.81,13.24,0.1812,Upi,Online,No
TXN-000251,2023-06-13,2023,6,2023-06,CUST-01017,West,Electronics,Headphones,13,93.39,0.057,1144.87,760.12,384.75,0.3361,Credit Card,Online,No
TXN-000252,2024-03-26,2024,3,2024-03,CUST-01033,South,Accessories,Desk Lamp,14,41.0,0.2033,457.31,417.61,39.7,0.0868,Upi,Marketplace,No
TXN-000253,2023-06-21,2023,6,2023-06,CUST-00596,East,Accessories,USB Hub,7,37.0,0.1252,226.57,196.46,30.11,0.1329,Credit Card,Store,No
TXN-000254,2023-10-28,2023,10,2023-10,CUST-01364,West,Electronics,Printer,13,218.3,0.0823,2604.34,2219.87,384.47,0.1476,Cash,Online,No
TXN-000255,2024-08-25,2024,8,2024-08,CUST-02021,West,Office Supplies,Notebook,12,8.22,0.1568,83.17,57.53,25.64,0.3083,Credit Card,Marketplace,No
TXN-000256,2023-05-12,2023,5,2023-05,CUST-02478,North,Office Supplies,Stapler,4,9.21,0.086,33.67,21.93,11.74,0.3487,Credit Card,Online,No
TXN-000257,2024-09-10,2024,9,2024-09,CUST-02266,West,Electronics,Mouse,7,23.29,0.0769,150.49,103.15,47.34,0.3146,Bank Transfer,Online,No
TXN-000258,2023-04-05,2023,4,2023-04,CUST-02380,North,Office Supplies,Pens,2,4.4,0.1275,7.68,6.29,1.39,0.181,Bank Transfer,Online,No
TXN-000259,2023-06-09,2023,6,2023-06,CUST-00509,East,Electronics,Laptop,1,843.13,0.3149,577.63,566.25,11.38,0.0197,Debit Card,Online,No
TXN-000260,2024-06-19,2024,6,2024-06,CUST-00281,East,Office Supplies,Stapler,9,9.19,0.3252,55.81,70.82,-15.01,-0.2689,Credit Card,Marketplace,No
TXN-000261,2024-12-24,2024,12,2024-12,CUST-00458,West,Electronics,Monitor,1,267.96,0.0663,250.19,224.5,25.69,0.1027,Credit Card,Online,No
TXN-000262,2023-06-05,2023,6,2023-06,CUST-02449,North,Office Supplies,Notebook,5,7.4,0.3396,24.43,21.79,2.64,0.1081,Debit Card,Marketplace,No
TXN-000263,2023-10-01,2023,10,2023-10,CUST-00547,North,Office Supplies,Folders,3,6.91,0.1365,17.9,11.63,6.27,0.3503,Credit Card,Online,No
TXN-000264,2025-04-23,2025,4,2025-04,CUST-01887,West,Office Supplies,Folders,4,5.99,0.076,22.14,19.06,3.08,0.1391,Cash,Online,No
TXN-000265,2025-06-21,2025,6,2025-06,CUST-01015,North,Electronics,Laptop,4,852.27,0.1574,2872.49,2674.28,198.21,0.069,Debit Card,Store,No
TXN-000266,2024-06-13,2024,6,2024-06,CUST-01705,South,Furniture,Desk,8,309.44,0.1027,2221.28,1926.0,295.28,0.1329,Cash,Online,No
TXN-000267,2024-02-12,2024,2,2024-02,CUST-01883,East,Office Supplies,Notebook,11,8.74,0.2245,74.56,76.56,-2.0,-0.0268,Cash,Online,No
TXN-000268,2023-11-13,2023,11,2023-11,CUST-02259,East,Furniture,Cabinet,8,251.94,0.2795,1452.18,1612.69,-160.51,-0.1105,Debit Card,Marketplace,No
TXN-000269,2024-07-12,2024,7,2024-07,CUST-00218,North,Electronics,Printer,11,212.66,0.2393,1779.48,1597.4,182.08,0.1023,Credit Card,Store,No
TXN-000270,2024-06-22,2024,6,2024-06,CUST-00813,South,Electronics,Monitor,8,229.51,0.2498,1377.43,1199.8,177.63,0.129,Upi,Marketplace,No
TXN-000271,2023-09-26,2023,9,2023-09,CUST-00296,West,Accessories,Webcam,10,69.08,0.1777,568.04,578.57,-10.53,-0.0185,Debit Card,Online,No
TXN-000272,2023-01-21,2023,1,2023-01,CUST-00999,South,Furniture,Cabinet,5,228.8,0.0293,1110.48,923.86,186.62,0.1681,Cash,Store,No
TXN-000273,2023-05-19,2023,5,2023-05,CUST-00913,North,Office Supplies,Pens,5,3.86,0.1085,17.21,11.13,6.08,0.3533,Debit Card,Online,No
TXN-000274,2025-05-24,2025,5,2025-05,CUST-02178,North,Furniture,Cabinet,3,211.91,0.1247,556.45,419.54,136.91,0.246,Upi,Online,No
TXN-000275,2024-01-17,2024,1,2024-01,CUST-01759,South,Accessories,USB Hub,8,30.65,0.3136,168.31,135.13,33.18,0.1971,Credit Card,Online,Yes
TXN-000276,2024-03-15,2024,3,2024-03,CUST-00260,West,Furniture,Cabinet,3,257.07,0.1247,675.04,500.85,174.19,0.258,Cash,Marketplace,No
TXN-000277,2024-03-02,2024,3,2024-03,CUST-01114,South,Electronics,Headphones,9,100.64,0.0539,856.94,695.83,161.11,0.188,Upi,Store,No
TXN-000278,2024-12-14,2024,12,2024-12,CUST-01773,North,Electronics,Tablet,11,421.16,0.0665,4324.68,2912.04,1412.64,0.3266,Bank Transfer,Store,No
TXN-000279,2023-03-01,2023,3,2023-03,CUST-01853,East,Electronics,Monitor,13,246.48,0.1816,2622.35,1877.69,744.66,0.284,Debit Card,Online,No
TXN-000280,2023-03-17,2023,3,2023-03,CUST-02025,North,Accessories,USB Hub,7,36.01,0.2775,182.12,150.45,31.67,0.1739,Upi,Online,No
TXN-000281,2023-09-09,2023,9,2023-09,CUST-00562,South,Office Supplies,Notebook,14,8.13,0.1393,97.96,67.11,30.85,0.3149,Credit Card,Store,No
TXN-000282,2024-03-19,2024,3,2024-03,CUST-02213,West,Office Supplies,Pens,7,3.87,0.0697,25.2,17.53,7.67,0.3044,Credit Card,Marketplace,No
TXN-000283,2024-09-04,2024,9,2024-09,CUST-02259,East,Office Supplies,Notebook,10,8.25,0.1247,72.21,60.95,11.26,0.1559,Upi,Marketplace,No
TXN-000284,2024-03-23,2024,3,2024-03,CUST-00548,North,Accessories,USB Hub,14,36.43,0.2297,392.87,281.44,111.43,0.2836,Upi,Online,No
TXN-000285,2024-02-07,2024,2,2024-02,CUST-01651,South,Accessories,USB Hub,8,36.92,0.0669,275.6,234.99,40.61,0.1474,Cash,Online,Yes
TXN-000286,2025-05-05,2025,5,2025-05,CUST-01699,North,Office Supplies,Pens,13,3.72,0.1175,42.68,27.14,15.54,0.3641,Cash,Online,No
TXN-000287,2023-05-27,2023,5,2023-05,CUST-02199,North,Electronics,Monitor,9,268.97,0.0262,2357.31,1995.35,361.96,0.1535,Debit Card,Store,No
TXN-000288,2024-06-05,2024,6,2024-06,CUST-00215,East,Electronics,Tablet,1,459.57,0.0635,430.39,379.74,50.65,0.1177,Credit Card,Online,No
TXN-000289,2024-05-09,2024,5,2024-05,CUST-00582,South,Office Supplies,Stapler,7,9.21,0.0542,60.98,43.7,17.28,0.2834,Upi,Online,No
TXN-000290,2024-03-07,2024,3,2024-03,CUST-02153,East,Office Supplies,Stapler,12,10.59,0.0206,124.46,85.9,38.56,0.3098,Bank Transfer,Online,No
TXN-000291,2025-01-06,2025,1,2025-01,CUST-00090,West,Office Supplies,Folders,10,5.91,0.0864,53.99,39.27,14.72,0.2726,Debit Card,Marketplace,No
TXN-000292,2023-09-01,2023,9,2023-09,CUST-01205,North,Furniture,Office Chair,4,155.26,0.2029,495.03,422.01,73.02,0.1475,Debit Card,Online,Yes
TXN-000293,2025-05-19,2025,5,2025-05,CUST-00734,West,Office Supplies,Notebook,5,7.46,0.1464,31.84,23.44,8.4,0.2638,Cash,Online,No
TXN-000294,2023-10-30,2023,10,2023-10,CUST-01561,East,Furniture,Cabinet,11,217.68,0.0374,2304.93,1775.47,529.46,0.2297,Upi,Online,No
TXN-000295,2024-05-12,2024,5,2024-05,CUST-01183,North,Electronics,Laptop,12,887.98,0.1141,9439.94,8522.97,916.97,0.0971,Upi,Store,No
TXN-000296,2024-04-19,2024,4,2024-04,CUST-02129,West,Accessories,Mouse,3,26.66,0.1958,64.32,49.38,14.94,0.2323,Bank Transfer,Store,No
TXN-000297,2025-02-13,2025,2,2025-02,CUST-00194,North,Office Supplies,Paper Pack,7,12.13,0.0743,78.6,59.31,19.29,0.2454,Credit Card,Online,No
TXN-000298,2024-02-05,2024,2,2024-02,CUST-01266,East,Electronics,Headphones,3,97.22,0.1434,249.84,235.06,14.78,0.0592,Cash,Online,No
TXN-000299,2023-09-17,2023,9,2023-09,CUST-01297,East,Furniture,Office Chair,5,207.58,0.1021,931.93,695.15,236.78,0.2541,Cash,Online,No
TXN-000300,2023-01-20,2023,1,2023-01,CUST-01272,South,Office Supplies,Paper Pack,14,11.2,0.028,152.41,105.67,46.74,0.3067,Cash,Store,Yes
TXN-000301,2023-11-28,2023,11,2023-11,CUST-00194,West,Furniture,Office Chair,1,178.95,0.0141,176.43,133.65,42.78,0.2425,Bank Transfer,Store,No
TXN-000302,2025-01-23,2025,1,2025-01,CUST-01162,North,Electronics,Printer,8,202.4,0.1111,1439.31,1089.13,350.18,0.2433,Cash,Online,No
TXN-000303,2023-01-10,2023,1,2023-01,CUST-02202,West,Office Supplies,Stapler,7,8.15,0.0362,54.98,44.85,10.13,0.1842,Credit Card,Online,No
TXN-000304,2025-03-28,2025,3,2025-03,CUST-01502,North,Office Supplies,Notebook,5,6.7,0.0747,31.0,26.74,4.26,0.1374,Cash,Store,No
TXN-000305,2024-05-10,2024,5,2024-05,CUST-00273,North,Electronics,Monitor,13,286.97,0.2885,2654.33,2333.69,320.64,0.1208,Upi,Store,No
TXN-000306,2023-05-08,2023,5,2023-05,CUST-01794,South,Office Supplies,Pens,13,3.76,0.1953,39.33,38.9,0.43,0.0109,Bank Transfer,Online,No
TXN-000307,2023-10-03,2023,10,2023-10,CUST-02322,West,Office Supplies,Pens,1,3.92,0.0951,3.55,2.48,1.07,0.3014,Cash,Store,Yes
TXN-000308,2024-05-20,2024,5,2024-05,UNKNOWN,North,Electronics,Office Chair,5,186.2,0.2844,666.22,665.09,1.13,0.0017,Cash,Store,Yes
TXN-000309,2023-10-15,2023,10,2023-10,CUST-00235,West,Furniture,Bookshelf,4,135.72,0.2586,402.49,435.22,-32.73,-0.0813,Credit Card,Store,No
TXN-000310,2023-04-10,2023,4,2023-04,CUST-00075,North,Furniture,Conference Table,1,559.95,0.0678,521.99,465.05,56.94,0.1091,Cash,Online,No
TXN-000311,2024-08-30,2024,8,2024-08,CUST-00441,South,Furniture,Desk,8,319.44,0.0606,2400.66,1865.03,535.63,0.2231,Bank Transfer,Online,No
TXN-000312,2024-09-05,2024,9,2024-09,CUST-00871,South,Accessories,Mouse,6,24.12,0.0371,139.35,84.29,55.06,0.3951,Upi,Store,No
TXN-000313,2023-04-19,2023,4,2023-04,CUST-02314,North,Furniture,Desk,6,287.34,0.0587,1622.84,1278.59,344.25,0.2121,Bank Transfer,Store,No
TXN-000314,2023-09-14,2023,9,2023-09,CUST-01082,West,Accessories,Webcam,10,73.4,0.1103,653.04,560.78,92.26,0.1413,Debit Card,Online,No
TXN-000315,2023-08-11,2023,8,2023-08,CUST-02426,South,Furniture,Desk,14,308.12,0.24,3278.4,3490.36,-211.96,-0.0647,Debit Card,Store,No
TXN-000316,2024-08-24,2024,8,2024-08,CUST-00247,East,Office Supplies,Notebook,10,8.09,0.2552,60.25,44.79,15.46,0.2566,Upi,Online,No
TXN-000317,2024-10-28,2024,10,2024-10,CUST-01904,East,Office Supplies,Notebook,9,8.04,0.2118,57.03,51.68,5.35,0.0938,Upi,Online,No
TXN-000318,2024-10-25,2024,10,2024-10,CUST-01880,South,Office Supplies,Stapler,7,9.7,0.1203,59.73,46.54,13.19,0.2208,Credit Card,Store,Yes
TXN-000319,2025-05-06,2025,5,2025-05,CUST-02399,East,Accessories,Mouse,6,25.71,0.0819,141.63,121.36,20.27,0.1431,Credit Card,Store,No
TXN-000320,2024-12-02,2024,12,2024-12,CUST-01308,West,Furniture,Desk,8,297.92,0.0327,2305.42,1503.41,802.01,0.3479,Bank Transfer,Online,No
TXN-000321,2023-10-20,2023,10,2023-10,CUST-01514,East,Furniture,Cabinet,4,251.38,0.2691,734.93,849.89,-114.96,-0.1564,Debit Card,Store,No
TXN-000322,2023-04-09,2023,4,2023-04,CUST-00005,East,Accessories,Webcam,8,67.35,0.1163,476.14,383.18,92.96,0.1952,Credit Card,Online,No
TXN-000323,2024-07-14,2024,7,2024-07,CUST-02204,East,Accessories,Mouse,6,23.37,0.114,124.23,88.24,35.99,0.2897,Bank Transfer,Store,No
TXN-000324,2025-04-15,2025,4,2025-04,CUST-01579,East,Accessories,Mouse,6,23.08,0.2569,102.9,86.09,16.81,0.1634,Upi,Online,No
TXN-000325,2025-06-08,2025,6,2025-06,CUST-01753,South,Electronics,Tablet,13,341.26,0.0408,4255.38,3224.06,1031.32,0.2424,Cash,Store,No
TXN-000326,2023-07-29,2023,7,2023-07,CUST-00848,East,Electronics,Monitor,2,247.34,0.205,393.27,317.11,76.16,0.1937,Debit Card,Online,No
TXN-000327,2023-08-04,2023,8,2023-08,CUST-00195,South,Furniture,Conference Table,12,619.04,0.088,6774.77,4796.19,1978.58,0.2921,Bank Transfer,Marketplace,No
