Transaction_ID,Transaction_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Sales_Channel,Returned
TXN-000203,2024-03-27,CUST-00744,South,Accessories,Keyboard,6,48.93,0.1415,252.05,173.87,78.18,Bank Transfer,Marketplace,Yes
TXN-000204,2024-09-30,CUST-00450,South,Electronics,Tablet,1,410.28,0.0639,384.07,306.23,77.84,Credit Card,Store,No
TXN-000205,2024-02-22,CUST-01291,East,Office Supplies,Notebook,1,7.59,0.0715,7.05,6.25,0.8,Credit Card,Store,No
TXN-000206,2023-08-31,CUST-00051,East,Office Supplies,Paper Pack,6,12.26,0.0469,70.09,47.22,22.87,UPI,Store,No
TXN-000207,2024-11-27,CUST-00934,South,Furniture,Conference Table,4,617.38,0.1182,2177.67,1670.28,507.38,Cash,Store,No
TXN-000208,2025-06-02,CUST-00157,East,Electronics,Headphones,3,105.2,0.21,249.31,190.08,59.23,Debit Card,Online,No
TXN-000209,2023-08-29,CUST-00839,East,Office Supplies,Paper Pack,14,12.62,0.1287,153.97,109.45,44.52,UPI,Store,No
TXN-000210,2024-12-11,CUST-01659,East,Furniture,Conference Table,12,547.76,0.1699,5456.33,4565.46,890.87,Bank Transfer,Online,No
TXN-000211,2023-08-27,CUST-01595,North,Electronics,Monitor,7,214.8,0.0183,1476.14,1235.07,241.06,Debit Card,Online,No
TXN-000212,2024-10-15,CUST-00052,East,Electronics,Monitor,14,228.41,0.3197,2175.28,2557.26,-381.98,Credit Card,Marketplace,No
TXN-000213,2024-12-20,CUST-01771,East,Office Supplies,Pens,2,3.84,0.1506,6.52,5.68,0.84,Debit Card,Marketplace,Yes
TXN-000214,2024-02-14,CUST-00754,South,Electronics,Headphones,13,82.78,0.2421,815.65,776.6,39.05,Cash,Marketplace,No
TXN-000215,2024-11-03,CUST-01190,East,Furniture,Desk,13,304.23,0.2592,2929.77,2970.02,-40.25,UPI,Store,No
TXN-000216,2023-09-06,CUST-01691,West,Accessories,Keyboard,7,55.14,0.0561,364.34,261.29,103.05,Credit Card,Online,No
TXN-000217,2023-03-14,CUST-00091,North,,Stapler,10,8.59,0.2205,66.99,57.47,9.52,Debit Card,Marketplace,No
TXN-000218,2023-03-29,CUST-00437,East,Office Supplies,Paper Pack,5,12.27,0.1222,53.84,44.42,9.43,UPI,Online,No
TXN-000219,2024-02-12,CUST-00414,West,Furniture,Office Chair,14,171.24,0.06,2253.56,1360.53,893.03,UPI,Online,No
TXN-000220,2025-04-03,CUST-00831,West,Electronics,Laptop,7,798.19,0.0927,5069.49,4641.46,428.03,Credit Card,Marketplace,No
TXN-000221,2023-04-27,CUST-00040,South,Furniture,Desk,4,363.72,0.1546,1229.95,1060.08,169.88,UPI,Online,No
TXN-000222,2024-02-20,CUST-00079,East,Electronics,Laptop,2,847.75,0.152,1437.78,1230.05,207.72,Bank Transfer,Marketplace,No
TXN-000223,2024-10-04,CUST-01281,West,Electronics,Laptop,10,857.62,0.2597,6348.79,5840.65,508.13,Cash,Store,No
TXN-000224,2023-07-04,CUST-00282,East,Electronics,Headphones,14,101.42,0.0406,1362.19,1165.04,197.16,Credit Card,Online,No
TXN-000225,2024-10-20,CUST-01089,North,Office Supplies,Pens,10,4.28,0.1238,37.51,24.74,12.77,Cash,Store,No
TXN-000226,2023-10-07,CUST-00565,North,Electronics,Laptop,10,825.11,0.1672,6871.24,5896.75,974.49,Cash,Store,No
TXN-000227,2025-01-07,CUST-02489,West,Electronics,Monitor,12,281.76,,3143.16,2198.37,944.79,Cash,Online,No
TXN-000228,2024-06-12,CUST-00316,South,Accessories,USB Hub,5,,0.0236,164.73,104.56,60.16,Bank Transfer,Store,No
TXN-000229,2024-05-13,CUST-01201,North,Electronics,Printer,5,227.07,0.1008,1020.95,915.19,105.76,Cash,Online,No
TXN-000230,2023-06-11,CUST-01181,South,Office Supplies,Folders,11,5.41,0.0314,57.62,46.6,11.02,Cash,Marketplace,No
TXN-000231,2024-02-27,CUST-01847,West,,Desk,10,312.15,0.35,2028.96,2373.88,-344.92,Bank Transfer,Store,No
TXN-000232,2025-02-20,CUST-00318,South,Office Supplies,Folders,4,6.11,0.1098,21.75,14.71,7.03, CASH ,Online,Yes
TXN-000233,2023-01-18,CUST-02412,West,Electronics,Tablet,1,432.12,0.0978,389.88,333.18,56.7,Cash,Store,No
TXN-000234,2024-11-22,CUST-00763,East,Electronics,Monitor,11,$242.45,0.35,1733.54,1746.8,-13.26,Credit Card,Online,No
TXN-000235,2024-03-25,CUST-00088,West,Accessories,Webcam,13,60.77,0.0543,747.06,588.92,158.14,Bank Transfer,Online,No
TXN-000236,2024-10-18,CUST-01809,West,Furniture,Office Chair,6,186.63,0.1907,906.2,799.87,106.32,Cash,Online,No
TXN-000237,2024-08-27,CUST-01356,North,Electronics,Tablet,12,413.05,0.327,3335.58,3163.34,172.25,Cash,Marketplace,No
TXN-000238,2024-01-30,CUST-01635,East,Furniture,Bookshelf,13,145.31,9.1%,1717.99,1279.64,438.35,Credit Card,Marketplace,No
TXN-000239,2023-10-09,CUST-02279,North,Furniture,Bookshelf,10,169.85,0.0212,1662.49,1147.28,515.21,Bank Transfer,Store,No
TXN-000240,2024-07-26,CUST-00958,West,Electronics,Laptop,14,830.08,0.0732,10770.19,8237.7,2532.48,Credit Card,Online,No
TXN-000241,2023-05-08,CUST-02270,South,Office Supplies,Notebook,14,7.67,0.0279,104.37,86.16,18.21,Credit Card,Store,Yes
TXN-000242,2024-06-16,CUST-02328,East,Furniture,Desk,5,273.92,0.1494,1165.0,960.24,204.77,Cash,Online,No
TXN-000243,2023-03-28,CUST-01370,West,Office Supplies,Folders,13,5.48,0.0603,66.94,60.0,6.95,Bank Transfer,Marketplace,No
TXN-000244,2024-08-15,CUST-01969,North,Accessories,Webcam,8,74.9,0.179,491.97,412.7,79.27,Cash,Online,No
TXN-000245,2024-07-27,CUST-00085,West,Furniture,Bookshelf,6,141.29,0.036,817.23,680.25,136.98,Bank Transfer,Online,No
TXN-000246,2023-03-19,CUST-01518,North,Accessories,USB Hub,4,36.76,13.4%,127.39,100.36,27.03,Debit Card,Online,No
TXN-000247,2024-11-21,CUST-00202,South,Furniture,Bookshelf,10,134.49,0.1758,1108.43,981.48,126.95,Credit Card,Marketplace,No
TXN-000248,2024-01-15,CUST-01092,South,Furniture,Desk,12,297.75,,3483.97,2301.2,1182.77,Bank Transfer,Store,No
TXN-000249,2024-12-18,CUST-01875,South,Office Supplies,Folders,3,5.57,0.0133,16.49,14.11,2.38,Debit Card,Marketplace,No
TXN-000250,2023-02-07,CUST-00151,East,Office Supplies,Paper Pack,7,12.46,0.1625,73.04,59.81,13.23,UPI,Online,No
TXN-000251,2023-06-13,CUST-01017,West,Electronics,Headphones,13,93.39,5.7%,1144.72,760.12,384.6,Credit Card,Online,No
TXN-000252,2024-03-26,CUST-01033,South,Accessories,Desk Lamp,14,41.0,0.2033,457.33,417.61,39.72,UPI,Marketplace,No
TXN-000253,2023-06-21,CUST-00596,East,Accessories,USB Hub,7,37.0,0.1252,226.57,196.46,30.11,Credit Card,Store,No
TXN-000254,2023-10-28,CUST-01364,West,Electronics,Printer,13,218.3,0.0823,2604.42,2219.87,384.55,,Online,No
TXN-000255,2024-08-25,CUST-02021,West,Office Supplies,Notebook,12,8.22,0.1568,83.15,57.53,25.62,Credit Card,Marketplace,No
TXN-000256,2023-05-12,CUST-02478,North,Office Supplies,Stapler,4,9.21,0.086,33.68,21.93,11.75,Credit Card,Online,No
TXN-000257,2024-09-10,CUST-02266,West,,Mouse,7,23.29,0.0769,150.5,103.15,47.35,Bank Transfer,Online,No
TXN-000258,2023-04-05,CUST-02380,North,Office Supplies,Pens,2,4.4,0.1275,7.68,6.29,1.39,Bank Transfer,Online,No
TXN-000259,2023-06-09,CUST-00509,East,Electronics,Laptop,1,843.13,0.3149,577.65,566.25,11.4,Debit Card,Online,No
TXN-000260,2024-06-19,CUST-00281,East,Office Supplies,Stapler,9,9.19,0.3252,55.83,70.82,-14.99,Credit Card,Marketplace,No
TXN-000261,2024-12-24,CUST-00458,West,Electronics,Monitor,1,267.96,0.0663,250.19,224.5,25.69,Credit Card,Online,No
TXN-000262,2023-06-05,CUST-02449,North,Office Supplies,Notebook,5,7.4,0.3396,24.42,21.79,2.63,Debit Card,Marketplace,No
TXN-000263,2023-10-01,CUST-00547,North,Office Supplies,Folders,3,6.91,0.1365,17.9,11.63,6.27,credit card,Online,No
TXN-000264,2025-04-23,CUST-01887,West,Office Supplies,Folders,4,5.99,0.076,22.13,19.06,3.07,Cash,Online,No
TXN-000265,2025-06-21,CUST-01015,North,Electronics,Laptop,4,852.27,0.1574,2872.47,2674.28,198.19,Debit Card,Store,No
TXN-000266,2024-06-13,CUST-01705,South,Furniture,Desk,8,309.44,0.1027,2221.29,1926.0,295.3,Cash,Online,No
TXN-000267,2024-02-12,CUST-01883,East,Office Supplies,Notebook,11,8.74,0.2245,74.52,76.56,-2.04,,Online,No
TXN-000268,2023-11-13,CUST-02259,East,Furniture,Cabinet,8,251.94,0.2795,1452.15,1612.69,-160.53,Debit Card,Marketplace,No
TXN-000269,2024-07-12,CUST-00218,North,Electronics,Printer,11,212.66,0.2393,1779.49,1597.4,182.1,credit card,Store,No
TXN-000270,2024-06-22,CUST-00813,South,Electronics,Monitor,8,229.51,0.2498,1377.36,1199.8,177.57,UPI,Marketplace,No
TXN-000271,2023-09-26,CUST-00296,West,Accessories,Webcam,10,69.08,0.1777,568.04,578.57,-10.53,Debit Card,Online,No
TXN-000272,2023-01-21,CUST-00999,South,Furniture,Cabinet,5,228.8,0.0293,1110.56,923.86,186.7,Cash,Store,No
TXN-000273,2023-05-19,CUST-00913,North,Office Supplies,Pens,5,3.86,0.1085,17.19,11.13,6.06,Debit Card,Online,No
TXN-000274,2025-05-24,CUST-02178,North,Furniture,Cabinet,3,211.91,,593.59,419.54,174.05,UPI,Online,No
TXN-000275,2024-01-17,CUST-01759,South,Accessories,USB Hub,8,30.65,0.3136,168.29,135.13,33.15,Credit Card,Online,Yes
TXN-000276,2024-03-15,CUST-00260,West,Furniture,Cabinet,3,257.07,0.1247,675.04,500.85,174.2,Cash,Marketplace,No
TXN-000277,2024-03-02,CUST-01114,South,Electronics,Headphones,9,100.64,0.0539,856.92,695.83,161.09,UPI,Store,No
TXN-000278,2024-12-14,CUST-01773,North,Electronics,Tablet,11,421.16,0.0665,4324.8,2912.04,1412.76,Bank Transfer,Store,No
TXN-000279,2023-03-01,CUST-01853,East,Electronics,Monitor,13,246.48,0.1816,2622.4,1877.69,744.71,Debit Card,Online,No
TXN-000280,2023-03-17,CUST-02025,North,Accessories,USB Hub,7,36.01,0.2775,182.11,150.45,31.66,UPI,Online,No
TXN-000281,2023-09-09,CUST-00562,South,Office Supplies,Notebook,14,8.13,0.1393,97.97,67.11,30.86,Credit Card,Store,No
TXN-000282,2024-03-19,CUST-02213,West,Office Supplies,Pens,7,$3.87,0.0697,25.21,17.53,7.68,Credit Card,Marketplace,No
TXN-000283,2024-09-04,CUST-02259,East,Office Supplies,Notebook,10,8.25,,61.15,60.95,0.2,UPI,Marketplace,No
TXN-000284,2024-03-23,CUST-00548,North,Accessories,USB Hub,14,36.43,0.2297,392.89,281.44,111.45,UPI,Online,No
TXN-000285,2024-02-07,CUST-01651,South,Accessories,USB Hub,8,36.92,0.0669,275.64,234.99,40.65,Cash,Online,Yes
TXN-000286,2025-05-05,CUST-01699,North,Office Supplies,Pens,13,3.72,0.1175,42.63,27.14,15.49,Cash,Online,No
TXN-000287,2023-05-27,CUST-02199,north,Electronics,Monitor,9,268.97,0.0262,2357.19,1995.35,361.84,Debit Card,Store,No
TXN-000288,2024-06-05,CUST-00215,East,Electronics,Tablet,1,459.57,0.0635,430.4,379.74,50.67,Credit Card,Online,No
TXN-000289,2024-05-09,CUST-00582,South,Office Supplies,Stapler,7,9.21,0.0542,61.0,43.7,17.29,UPI,Online,No
TXN-000290,2024-03-07,CUST-02153,East,Office Supplies,Stapler,12,10.59,0.0206,124.46,85.9,38.56,Bank Transfer,Online,No
TXN-000291,2025-01-06,CUST-00090,West,Office Supplies,Folders,10,5.91,0.0864,54.02,39.27,14.75,Debit Card,Marketplace,No
TXN-000292,2023-09-01,CUST-01205,North,Furniture,Office Chair,4,155.26,0.2029,495.02,422.01,73.01,Debit Card,Online,Yes
TXN-000293,2025-05-19,CUST-00734,West,Office Supplies,Notebook,5,7.46,0.1464,31.83,23.44,8.39,Cash,Online,No
TXN-000294,2023-10-30,CUST-01561,East,Furniture,Cabinet,11,217.68,0.0374,2304.92,1775.47,529.45,UPI,Online,No
TXN-000295,2024-05-12,CUST-01183,North,Electronics,Laptop,12,887.98,0.1141,9439.83,8522.97,916.86,UPI,Store,No
TXN-000296,2024-04-19,CUST-02129,West,Accessories,Mouse,3,26.66,0.1958,64.33,49.38,14.95,Bank Transfer,Store,No
TXN-000297,2025-02-13,CUST-00194,north,Office Supplies,Paper Pack,7,12.13,0.0743,78.6,59.31,19.29,Credit Card,Online,No
TXN-000298,2024-02-05,CUST-01266,East,Electronics,Headphones,3,97.22,0.1434,249.85,235.06,14.79,,Online,No
TXN-000299,2023-09-17,CUST-01297,East,Furniture,Office Chair,5,207.58,0.1021,931.97,695.15,236.82,Cash,Online,No
TXN-000300,2023-01-20,CUST-01272,South,Office Supplies,Paper Pack,14,11.2,0.028,152.44,105.67,46.77,Cash,Store,Yes
TXN-000301,2023-11-28,CUST-00194,West,Furniture,Office Chair,1,178.95,0.0141,176.43,133.65,42.78,Bank Transfer,Store,No
TXN-000302,2025-01-23,CUST-01162,North,Electronics,Printer,8,202.4,0.1111,1439.38,1089.13,350.25,Cash,Online,No
TXN-000303,2023-01-10,CUST-02202,West,Office Supplies,Stapler,7,8.15,0.0362,55.02,44.85,10.16,Credit Card,Online,No
TXN-000304,2025-03-28,CUST-01502,North,Office Supplies,Notebook,5,6.7,0.0747,31.02,26.74,4.27,Cash,Store,No
TXN-000305,2024-05-10,CUST-00273,North,Electronics,Monitor,13,286.97,0.2885,2654.29,2333.69,320.6,UPI,Store,No
TXN-000306,2023-05-08,CUST-01794,South,Office Supplies,Pens,13,3.76,0.1953,39.29,38.9,0.39,Bank Transfer,Online,No
TXN-000307,2023-10-03,CUST-02322,West,Office Supplies,Pens,1,3.92,0.0951,3.55,2.48,1.07,Cash,Store,Yes
TXN-000308,2024-05-20,,North,,Office Chair,5,186.2,0.2844,666.23,665.09,1.14,,Store,Yes
TXN-000309,2023-10-15,CUST-00235,West,Furniture,Bookshelf,4,135.72,0.2586,402.49,435.22,-32.73,Credit Card,Store,No
TXN-000310,2023-04-10,CUST-00075,North,Furniture,Conference Table,1,559.95,0.0678,522.0,465.05,56.94,Cash,Online,No
TXN-000311,2024-08-30,CUST-00441,South,Furniture,Desk,8,319.44,0.0606,2400.7,1865.03,535.67,Bank Transfer,Online,No
TXN-000312,2024-09-05,CUST-00871,South,Accessories,Mouse,6,24.12,0.0371,139.37,84.29,55.08,UPI,Store,No
TXN-000313,2023-04-19,CUST-02314,North,Furniture,Desk,6,287.34,0.0587,1622.78,1278.59,344.2,Bank Transfer,Store,No
TXN-000314,2023-09-14,CUST-01082, WEST,Accessories,Webcam,10,73.4,0.1103,653.07,560.78,92.29,Debit Card,Online,No
TXN-000315,2023-08-11,CUST-02426,South,Furniture,Desk,14,308.12,0.24,3278.49,3490.36,-211.88,Debit Card,Store,No
TXN-000316,2024-08-24,CUST-00247,East,Office Supplies,Notebook,10,8.09,0.2552,60.23,44.79,15.44,UPI,Online,No
TXN-000317,2024-10-28,CUST-01904,East,Office Supplies,Notebook,9,8.04,0.2118,57.01,51.68,5.33,UPI,Online,No
TXN-000318,2024-10-25,CUST-01880,South,Office Supplies,Stapler,7,9.7,0.1203,59.72,46.54,13.18,Credit Card,Store,Yes
TXN-000319,2025-05-06,CUST-02399,East,Accessories,Mouse,6,25.71,0.0819,141.6,121.36,20.24,Credit Card,Store,No
TXN-000320,2024-12-02,CUST-01308,West,Furniture,Desk,8,297.92,0.0327,2305.43,1503.41,802.03,Bank Transfer,Online,No
TXN-000321,2023-10-20,CUST-01514,East,Furniture,Cabinet,4,$251.38,0.2691,734.91,849.89,-114.98,Debit Card,Store,No
TXN-000322,2023-04-09,CUST-00005,East,Accessories,Webcam,8,67.35,0.1163,476.16,383.18,92.99,credit card,Online,No
TXN-000323,2024-07-14,CUST-02204,East,Accessories,Mouse,6,23.37,0.114,124.25,88.24,36.01,Bank Transfer,Store,No
TXN-000324,2025-04-15,CUST-01579,East,Accessories,Mouse,6,23.08,0.2569,102.89,86.09,16.8,UPI,Online,No
TXN-000325,2025-06-08,CUST-01753,South,Electronics,Tablet,13,341.26,0.0408,4255.16,3224.06,1031.1,Cash,Store,No
TXN-000326,2023-07-29,CUST-00848,East,Electronics,Monitor,2,247.34,0.205,393.27,317.11,76.16,Debit Card,Online,No
TXN-000327,2023-08-04,CUST-00195,South,Furniture,Conference Table,12,$619.04,0.088,6774.52,4796.19,1978.33,Bank Transfer,Marketplace,No
TXN-000328,2023-02-04,CUST-01818,West,Office Supplies,Notebook,3,7.13,0.06,20.1,17.52,2.58,Cash,Online,No
TXN-000329,2023-05-09,CUST-01832,West,Electronics,Laptop,6,966.18,0.0162,5703.47,3639.35,2064.11,Bank Transfer,Store,No
TXN-000330,2024-05-21,CUST-00450,West,Furniture,Bookshelf,11,123.11,0.1674,1127.53,786.27,341.26,Bank Transfer,Store,No
TXN-000331,2024-05-13,CUST-02062,West,Office Supplies,Folders,13,5.62,0.1822,59.79,43.9,15.89,Cash,Store,No
TXN-000332,2023-12-05,CUST-00004,East,Electronics,Laptop,12,748.85,0.0977,8108.3,7207.24,901.07,UPI,Online,No
TXN-000333,2023-10-10,CUST-01633,East,Office Supplies,Folders,11,6.44,0.176,58.38,52.54,5.84,Cash,Store,No
TXN-000334,2025-01-26,CUST-00218,north,Electronics,Printer,6,220.96,0.35,861.75,1093.13,-231.38,Bank Transfer,Marketplace,No
TXN-000335,2024-02-24,CUST-01880,South,Accessories,Webcam,6,68.51,0.1089,366.3,352.43,13.87,Credit Card,Online,No
TXN-000336,2025-01-07,CUST-01102,North,Furniture,Bookshelf,5,132.94,0.1047,595.1,521.3,73.8,Debit Card,Online,No
TXN-000337,2025-05-28,CUST-00819,North,Office Supplies,Folders,12,5.42,0.2711,47.45,44.0,3.45,Bank Transfer,Marketplace,No
TXN-000338,2023-10-17,CUST-01871,West,Office Supplies,Stapler,9,9.18,0.0376,79.52,56.21,23.3,Cash,Store,No
TXN-000339,2023-07-04,CUST-02009,West,Electronics,Tablet,1,,0.35,258.23,243.2,15.04,UPI,Store,No
TXN-000340,2025-05-19,CUST-01510,East,Furniture,Desk,1,305.61,0.0455,291.71,237.01,54.7,Bank Transfer,Store,No
TXN-000341,2024-08-01,CUST-01834,North,Accessories,Desk Lamp,2,44.73,0.0375,86.11,49.45,36.67,Cash,Store,No
TXN-000342,2023-09-23,CUST-00038,East,Office Supplies,Paper Pack,8,11.6,0.1002,83.53,79.44,4.09,Credit Card,Online,No
TXN-000343,2024-07-21,CUST-02054,South,Electronics,Monitor,14,223.61,0.1413,2688.05,2680.05,8.0,Cash,Store,No
TXN-000344,2024-04-14,CUST-01480,West,Office Supplies,Folders,7,5.36,0.0697,34.91,27.95,6.96,UPI,Online,No
TXN-000345,2025-04-05,CUST-00393,West,Electronics,Tablet,4,376.1,0.0373,1448.26,1096.28,351.98,Bank Transfer,Store,No
TXN-000346,2023-08-22,CUST-01206,South,Furniture,Cabinet,7,216.61,0.1323,1315.68,967.01,348.68,Bank Transfer,Online,No
TXN-000347,2025-06-23,CUST-01568,North,Furniture,Conference Table,10,$604.32,0.35,3928.11,4336.43,-408.32,UPI,Store,No
TXN-000348,2025-05-03,CUST-01992,South,Furniture,Cabinet,1,230.9,0.051,219.12,157.76,61.36,Credit Card,Online,No
TXN-000349,2023-06-14,CUST-01296,North,Electronics,Laptop,10,930.69,0.1017,8360.64,5202.12,3158.52,Cash,Online,No
TXN-000350,2023-05-31,CUST-00642,South,Electronics,Headphones,14,84.31,0.0664,1101.88,922.97,178.92, CASH ,Online,No
TXN-000351,2024-05-01,CUST-00636,North,Electronics,Tablet,14,430.3,0.1976,4833.67,3481.28,1352.39,bank transfer,Online,No
TXN-000352,2023-02-10,CUST-01798,North,Furniture,Office Chair,3,168.67,0.0992,455.82,304.76,151.06,Bank Transfer,Store,No
TXN-000353,2023-09-30,CUST-02156,South,Office Supplies,Notebook,14,9.26,0.1408,111.44,87.11,24.33,Credit Card,Marketplace,No
TXN-000354,2024-02-01,CUST-01580,North,Office Supplies,Folders,2,5.95,0.1532,10.08,9.53,0.55,Debit Card,Online,No
TXN-000355,2025-06-03,CUST-01998,East,Electronics,Laptop,7,811.81,0.0597,5343.22,4846.4,496.82,UPI,Marketplace,No
TXN-000356,2025-06-24,CUST-01558,North,Electronics,Tablet,6,429.22,0.0995,2319.17,1934.63,384.55,bank transfer,Store,No
TXN-000357,2023-05-19,CUST-01229,West,Office Supplies,Folders,10,6.09,0.1741,50.34,46.67,3.67,Credit Card,Store,No
TXN-000358,2025-03-24,CUST-01014,North,Office Supplies,Folders,11,5.82,0.2207,49.87,41.23,8.64,Debit Card,Online,No
TXN-000359,2023-03-24,CUST-01224,North,Accessories,Desk Lamp,9,47.14,0.0608,398.47,236.41,162.06,Debit Card,Online,No
TXN-000360,2024-11-13,CUST-00033,North,Electronics,Headphones,11,106.48,0.1735,968.09,779.01,189.07,Debit Card,Marketplace,No
TXN-000361,2025-02-10,CUST-01447,East,Electronics,Tablet,14,450.85,0.1543,5337.99,5329.61,8.38,Cash,Store,No
TXN-000362,2025-03-23,CUST-00470,North,Furniture,Desk,8,316.19,0.304,1760.51,1616.66,143.85,Cash,Store,No
TXN-000363,2023-07-23,CUST-02251,South,Office Supplies,Folders,9,6.85,0.1222,54.14,52.16,1.98,Debit Card,Online,Yes
TXN-000364,2025-03-25,CUST-02111,North,Furniture,Bookshelf,8,155.79,0.1541,1054.22,958.2,96.02,Bank Transfer,Store,No
TXN-000365,2023-04-16,CUST-01236,West,Electronics,Monitor,4,237.17,0.1649,792.19,532.82,259.37,Credit Card,Store,No
TXN-000366,2024-04-18,CUST-01543,North,Electronics,Printer,7,210.92,0.2255,1143.45,1166.25,-22.8,UPI,Online,No
TXN-000367,2024-03-04,CUST-00095,South,Office Supplies,Paper Pack,8,11.79,0.2388,71.8,64.41,7.4,Credit Card,Marketplace,Yes
TXN-000368,2023-10-16,CUST-01446,West,Electronics,Laptop,1,813.19,0.0461,775.73,467.26,308.47,Credit Card,Marketplace,No
TXN-000369,2023-01-21,CUST-02126,North,Office Supplies,Stapler,6,9.23,0.0563,52.24,46.52,5.72,Cash,Marketplace,No
TXN-000370,2024-12-05,CUST-01315,South,Electronics,Tablet,4,356.87,0.0986,1286.74,1170.56,116.18,UPI,Marketplace,No
TXN-000371,2023-11-03,CUST-02152,West,Furniture,Cabinet,10,259.5,0.1089,2312.35,2130.35,182.0,,Online,No
TXN-000372,2024-08-26,CUST-00193,South,Electronics,Headphones,6,99.65,0.1617,501.2,472.33,28.86,Bank Transfer,Online,No
TXN-000373,2024-01-10,CUST-02437,North,Accessories,USB Hub,2,29.84,0.1167,52.72,44.99,7.73,Credit Card,Store,No
TXN-000374,2023-12-07,CUST-00870,South,Electronics,Monitor,8,272.48,0.0417,2088.97,1657.12,431.85,Cash,Store,No
TXN-000375,2025-03-19,CUST-00068,North,Electronics,Monitor,7,269.22,0.104,1688.62,1467.39,221.22,Cash,Store,No
TXN-000376,2023-03-28,CUST-01548,West,Accessories,Keyboard,10,61.45,0.0613,576.82,428.12,148.7,Cash,Store,Yes
TXN-000377,2024-11-02,CUST-01537,East,Electronics,Printer,11,238.96,0.0635,2461.56,1988.41,473.15,Bank Transfer,Store,No
TXN-000378,2024-11-12,CUST-00314,East,Electronics,Headphones,14,109.38,0.1599,1286.47,954.07,332.4,UPI,Online,No
TXN-000379,2023-12-13,CUST-00868,North,Electronics,Monitor,9,254.22,0.0948,2071.14,1272.68,798.46,Debit Card,Store,No
TXN-000380,2023-08-28,CUST-02303,East,Office Supplies,Folders,8,6.26,0.1338,43.38,38.04,5.33,UPI,Marketplace,No
TXN-000381,2023-01-05,CUST-00473,East,Furniture,Cabinet,4,221.16,0.1261,773.11,656.09,117.02,Credit Card,Store,No
TXN-000382,2025-05-04,CUST-00182,North,Accessories,Webcam,10,75.48,35.0%,490.61,521.89,-31.27,Credit Card,Online,No
TXN-000383,2025-05-14,CUST-02055,West,Office Supplies,Folders,6,4.96,0.1695,24.73,24.97,-0.24,Credit Card,Store,No
TXN-000384,2023-08-08,CUST-01700,East,Office Supplies,Folders,14,5.39,0.181,61.78,57.27,4.5,UPI,Online,No
TXN-000385,2023-01-30,CUST-01248,West,Electronics,Tablet,10,405.42,0.0538,3835.94,2485.39,1350.55,Credit Card,Online,No
TXN-000386,2023-04-22,CUST-00754,South,Office Supplies,Notebook,4,7.96,0.0427,30.49,18.68,11.8,Cash,Marketplace,No
TXN-000387,2023-03-03,CUST-02179,North,Accessories,Webcam,14,70.92,0.35,645.33,698.17,-52.84,debit card,Marketplace,No
TXN-000388,2025-01-27,CUST-02160,East,Accessories,Keyboard,7,$60.61,0.109,378.01,295.06,82.95,Credit Card,Store,No
TXN-000389,2025-03-24,CUST-00003,West,Electronics,Headphones,9,90.06,0.1272,707.41,492.06,215.35,Bank Transfer,Online,No
TXN-000390,2023-05-20,CUST-02068,South,Office Supplies,Notebook,11,7.17,0.0227,77.11,49.39,27.72,Bank Transfer,Online,No
TXN-000391,2024-11-12,CUST-01183,North,Office Supplies,Pens,10,3.88,0.1987,31.06,33.21,-2.16,Debit Card,Online,No
TXN-000392,2023-06-13,CUST-00834,West,Accessories,Webcam,8,66.61,0.1425,456.91,311.96,144.95,Cash,Online,No
TXN-000393,2023-01-12,CUST-00871,North,Electronics,Monitor,11,271.51,0.1052,2672.34,2538.11,134.23,Cash,Online,No
